,caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,age
6181,29407,5514,2012-05-12,2012-10-26,1,1,8,35.0
6182,12439,4266,2012-10-04,2013-04-04,1,0,7,39.0
6183,35620,4266,2012-01-31,2013-02-12,0,1,5,38.0
6184,38510,4266,2012-06-16,2012-12-30,1,1,6,38.0
6185,72212,4266,2013-09-24,2014-02-20,1,0,8,40.0
6186,12441,2229,2012-11-03,2012-11-05,1,0,4,17.0
6187,43955,2229,2012-08-28,2013-05-09,0,1,3,17.0
6188,61009,2229,2012-06-09,2013-04-20,1,1,2,17.0
6189,88001,2229,2013-09-06,2013-11-11,1,0,6,18.0
6190,92056,2229,2013-07-05,2013-11-10,0,1,5,18.0
6191,12453,13148,2012-07-08,2013-02-24,0,0,1,23.0
6192,39314,13148,2013-08-27,2014-04-03,1,0,2,24.0
6193,12454,5490,2012-12-24,2013-06-28,0,0,0,19.0
6194,18522,5490,2013-07-18,2013-08-05,0,0,1,20.0
6195,12458,1736,2012-12-12,2014-05-11,0,1,4,30.0
6196,12840,1736,2012-05-23,2013-05-24,0,1,3,29.0
6197,69705,1736,2013-08-17,2013-11-30,1,0,6,30.0
6198,95566,1736,2013-06-11,2014-02-11,1,1,5,30.0
6199,12462,13878,2012-11-28,2013-07-31,0,0,3,21.0
6200,89012,13878,2012-09-03,2014-08-08,0,1,2,21.0
6201,12469,9106,2013-03-22,2014-04-28,1,0,2,27.0
6202,12473,9914,2013-10-10,2013-10-22,1,0,2,31.0
6203,50378,9914,2012-03-27,2012-11-08,0,0,1,29.0
6204,12476,419,2012-08-09,2012-10-11,1,0,5,38.0
6205,12478,5165,2012-12-18,2013-11-25,1,0,0,27.0
6206,12482,9241,2013-07-02,2014-04-03,1,0,2,24.0
6207,99076,9241,2012-10-12,2013-02-04,0,0,1,23.0
6208,12500,15184,2012-12-02,2013-02-15,1,0,7,32.0
6209,46194,15184,2012-03-31,2012-05-30,1,0,6,31.0
6210,53925,15184,2012-02-08,2012-10-31,1,1,5,31.0
6211,62564,15184,2012-01-17,2013-11-23,1,1,4,31.0
6212,12501,17793,2012-01-28,2013-06-10,1,0,2,23.0
6213,12505,16408,2012-11-11,2013-09-25,1,0,4,38.0
6214,12506,9092,2013-05-19,2014-11-04,0,0,6,32.0
6215,47938,9092,2012-08-13,2012-11-08,1,0,4,31.0
6216,50439,9092,2013-03-29,2013-06-16,1,1,5,32.0
6217,69042,9092,2012-04-06,2014-11-04,0,1,3,31.0
6218,12512,9332,2012-08-07,2012-09-08,0,0,3,20.0
6219,25969,9332,2013-09-27,2013-10-03,1,0,4,21.0
6220,12513,1823,2012-11-20,2013-02-07,1,0,3,28.0
6221,33539,1823,2012-01-13,2012-01-21,1,0,2,27.0
6222,87109,1823,2013-10-09,2014-07-21,0,0,4,29.0
6223,12515,830,2013-08-22,2013-10-16,0,0,4,34.0
6224,39818,830,2012-02-26,2012-06-17,1,0,3,33.0
6225,12518,3642,2012-01-22,2012-02-05,0,0,3,28.0
6226,27239,3642,2012-04-10,2012-07-08,1,0,4,28.0
6227,12527,14340,2013-02-08,2013-07-11,0,1,3,31.0
6228,25877,14340,2012-07-10,2012-07-22,0,0,2,30.0
6229,37150,14340,2013-04-12,2013-08-04,0,0,4,31.0
6230,73359,14340,2012-02-20,2012-06-20,0,0,1,30.0
6231,12531,18152,2013-03-23,2013-06-24,0,0,4,36.0
6232,56612,18152,2012-12-26,2013-08-06,1,1,3,36.0
6233,12534,13332,2012-12-13,2013-03-16,1,1,6,37.0
6234,58854,13332,2013-02-18,2013-08-11,0,0,7,37.0
6235,12535,4975,2013-08-03,2013-12-30,1,0,2,29.0
6236,12542,1352,2013-03-19,2013-10-26,0,0,0,28.0
6237,12543,4735,2012-11-11,2013-12-19,1,0,3,24.0
6238,89865,4735,2012-06-17,2012-12-14,1,1,2,23.0
6239,90835,4735,2012-02-15,2012-09-15,0,1,1,23.0
6240,12545,10052,2012-07-01,2013-08-28,1,0,7,35.0
6241,14635,10052,2012-04-09,2012-07-23,0,1,6,35.0
6242,12548,16707,2013-10-26,2014-04-20,1,0,5,20.0
6243,73757,16707,2012-05-11,2012-09-19,0,0,4,19.0
6244,12551,5313,2012-09-11,2013-05-18,1,0,1,25.0
6245,12560,163,2012-10-04,2013-09-15,1,0,4,24.0
6246,60612,163,2013-10-04,2014-07-31,1,0,5,25.0
6247,12561,7800,2012-04-15,2014-01-19,0,1,6,32.0
6248,77143,7800,2012-11-20,2013-02-27,1,1,7,33.0
6249,79095,7800,2012-12-31,2013-03-14,1,0,8,33.0
6250,12568,1081,2012-10-04,2013-10-01,1,0,4,31.0
6251,88891,1081,2012-08-24,2012-09-29,1,0,3,31.0
6252,12578,990,2012-08-24,2012-09-29,0,0,5,36.0
6253,17845,990,2013-02-13,2013-07-10,1,0,6,36.0
6254,12579,17412,2013-08-17,2014-01-15,1,0,7,37.0
6255,79435,17412,2012-08-07,2012-09-14,1,1,5,36.0
6256,91666,17412,2012-08-10,2012-09-02,1,0,6,36.0
6257,12580,10841,2013-02-08,2013-04-08,0,0,3,24.0
6258,37021,10841,2013-04-16,2013-07-10,1,0,4,24.0
6259,12581,12243,2012-08-09,2012-11-22,1,0,2,21.0
6260,35581,12243,2013-04-29,2014-01-24,1,0,3,22.0
6261,82146,12243,2012-05-08,2012-05-15,0,0,1,21.0
6262,12582,1094,2013-01-01,2013-01-31,0,0,3,28.0
6263,71082,1094,2013-02-22,2013-06-06,1,0,4,28.0
6264,12606,8378,2013-08-30,2014-10-07,0,0,1,30.0
6265,12608,12513,2013-06-03,2014-08-29,0,0,6,31.0
6266,12610,2415,2012-02-03,2012-06-20,0,0,2,28.0
6267,53432,2415,2012-09-18,2014-07-19,1,1,4,29.0
6268,81884,2415,2012-12-04,2013-06-13,0,0,5,29.0
6269,83946,2415,2012-06-27,2012-09-05,1,0,3,28.0
6270,12613,17170,2013-09-01,2013-11-26,1,0,7,37.0
6271,40894,17170,2013-01-01,2013-06-08,1,0,6,36.0
6272,12624,2703,2013-02-03,2013-03-03,1,0,7,50.0
6273,62361,2703,2013-01-08,2013-09-29,1,1,6,50.0
6274,12625,17984,2013-06-11,2014-08-18,1,1,5,30.0
6275,38360,17984,2013-09-03,2013-11-02,0,0,6,31.0
6276,60501,17984,2012-01-20,2012-04-12,1,0,4,29.0
6277,12642,11073,2012-10-01,2015-07-14,0,0,3,17.0
6278,35573,11073,2012-02-02,2012-02-19,0,0,2,16.0
6279,12661,16625,2012-05-31,2012-06-15,0,0,1,19.0
6280,12673,18729,2012-02-09,2012-05-31,1,0,6,36.0
6281,18004,18729,2013-04-04,2013-05-22,1,1,7,37.0
6282,68002,18729,2013-04-16,2013-05-18,1,0,8,37.0
6283,12674,16637,2012-11-02,2013-09-07,0,0,5,22.0
6284,58134,16637,2012-09-16,2012-11-04,0,1,4,22.0
6285,12675,4969,2012-07-03,2012-09-19,0,0,2,21.0
6286,12680,19519,2012-11-22,2013-02-18,1,0,4,28.0
6287,23730,19519,2012-01-10,2013-04-18,1,1,3,27.0
6288,12685,5485,2012-07-10,2012-10-20,0,0,3,21.0
6289,16687,5485,2012-11-30,2013-11-03,0,1,4,21.0
6290,48159,5485,2013-01-08,2013-04-17,1,0,6,22.0
6291,88030,5485,2012-12-20,2013-12-18,1,1,5,21.0
6292,12687,11660,2012-04-08,2012-05-26,1,0,4,24.0
6293,12703,19365,2012-08-29,2012-10-31,1,0,4,37.0
6294,52577,19365,2012-03-12,2013-08-04,0,1,3,37.0
6295,12704,8038,2012-09-23,2012-11-29,0,1,5,22.0
6296,17087,8038,2012-08-22,2012-12-09,1,1,4,21.0
6297,21554,8038,2012-03-20,2012-10-20,0,1,3,21.0
6298,32438,8038,2013-03-24,2013-11-13,1,1,8,22.0
6299,34528,8038,2012-10-24,2013-11-25,0,1,6,22.0
6300,82226,8038,2013-04-08,2014-05-04,1,0,9,22.0
6301,97647,8038,2013-02-16,2013-03-01,0,0,7,22.0
6302,12705,16367,2012-03-20,2012-03-28,1,0,3,23.0
6303,53334,16367,2013-05-23,2013-07-02,0,0,4,24.0
6304,12707,6306,2013-05-10,2013-06-15,1,0,4,28.0
6305,23978,6306,2012-12-17,2013-08-06,0,1,2,27.0
6306,43813,6306,2012-07-31,2012-10-03,1,0,1,27.0
6307,90995,6306,2013-03-08,2013-11-18,1,1,3,28.0
6308,12710,7507,2013-07-22,2013-08-29,0,0,4,27.0
6309,12715,6817,2013-04-10,2014-02-08,0,0,5,44.0
6310,24867,6817,2012-06-06,2013-07-07,0,1,4,43.0
6311,12722,64,2013-04-10,2013-04-22,1,0,3,33.0
6312,12726,12912,2013-02-24,2013-07-09,1,1,4,23.0
6313,48665,12912,2013-03-31,2013-11-29,0,0,5,23.0
6314,80535,12912,2012-12-23,2013-12-14,0,1,3,23.0
6315,82956,12912,2012-05-16,2012-10-31,1,0,2,22.0
6316,12727,9474,2013-09-24,2013-10-02,1,0,7,30.0
6317,21721,9474,2013-08-19,2013-09-09,1,0,6,30.0
6318,12731,1417,2013-09-29,2015-04-09,1,1,3,33.0
6319,47154,1417,2013-10-14,2014-12-17,0,0,4,33.0
6320,12739,17723,2012-03-28,2012-10-19,1,0,2,32.0
6321,12741,15433,2012-10-09,2015-11-28,0,0,2,27.0
6322,29722,15433,2012-04-20,2012-05-24,0,0,1,27.0
6323,12745,10696,2013-07-16,2013-08-30,0,0,2,24.0
6324,12751,18515,2012-07-24,2013-05-07,0,0,1,18.0
6325,12756,7089,2013-08-23,2014-11-20,1,0,1,16.0
6326,87415,7089,2013-07-06,2013-07-31,0,0,0,16.0
6327,12757,16952,2013-04-27,2014-06-01,0,0,1,19.0
6328,52972,16952,2012-04-01,2012-09-20,1,0,0,18.0
6329,12759,16606,2012-01-15,2013-12-11,0,1,7,40.0
6330,44811,16606,2013-06-17,2013-11-10,1,0,9,41.0
6331,73432,16606,2012-12-29,2013-03-14,1,0,8,41.0
6332,12772,11269,2012-11-28,2013-07-19,0,1,5,32.0
6333,55911,11269,2012-10-12,2013-07-10,1,1,4,32.0
6334,81604,11269,2013-07-05,2013-08-04,0,0,6,33.0
6335,12781,1160,2013-01-04,2013-02-11,0,0,5,34.0
6336,12782,2073,2012-01-22,2012-02-11,1,0,2,40.0
6337,12802,4048,2012-08-24,2012-09-04,0,0,4,22.0
6338,20705,4048,2012-08-03,2013-01-24,1,1,3,22.0
6339,89758,4048,2012-06-09,2012-07-18,0,0,2,22.0
6340,12809,1372,2013-06-15,2013-08-08,1,0,5,31.0
6341,12810,13555,2012-06-07,2013-06-08,1,0,6,33.0
6342,46797,13555,2012-02-01,2012-09-09,1,1,5,33.0
6343,71110,13555,2013-10-23,2014-02-07,0,0,7,35.0
6344,12812,6953,2013-04-28,2013-12-19,0,0,4,25.0
6345,12816,3256,2012-06-07,2012-08-20,0,1,2,30.0
6346,87895,3256,2012-08-09,2014-11-12,0,0,3,30.0
6347,12826,3959,2013-02-11,2013-04-10,0,0,3,30.0
6348,44874,3959,2012-06-02,2012-12-13,1,0,2,29.0
6349,12828,1395,2012-04-27,2012-11-02,1,0,3,26.0
6350,69795,1395,2013-01-07,2014-03-05,1,0,4,27.0
6351,12829,18904,2012-05-15,2012-12-12,0,0,1,19.0
6352,77221,18904,2012-03-04,2012-09-20,0,1,0,19.0
6353,12833,10107,2013-08-21,2013-09-11,0,0,7,38.0
6354,12839,14925,2013-10-12,2015-10-18,0,0,5,30.0
6355,12857,12221,2012-01-18,2012-12-08,1,1,3,22.0
6356,67677,12221,2012-08-03,2012-09-23,0,0,4,23.0
6357,12871,12423,2013-07-25,2015-05-20,0,0,6,30.0
6358,64277,12423,2012-07-15,2012-09-29,0,0,5,29.0
6359,78402,12423,2012-06-11,2012-08-13,1,1,4,29.0
6360,12874,17950,2013-05-22,2013-10-19,0,0,1,19.0
6361,12876,5646,2012-03-15,2012-05-18,0,0,4,40.0
6362,12877,5506,2012-11-19,2013-06-29,0,0,1,22.0
6363,12882,15141,2013-03-19,2013-08-06,0,0,4,42.0
6364,29529,15141,2012-06-16,2012-12-19,1,0,3,41.0
6365,12884,17589,2012-09-29,2012-11-01,1,0,3,26.0
6366,98234,17589,2012-06-27,2012-09-09,0,0,2,26.0
6367,12892,18449,2013-03-06,2013-12-30,1,0,3,28.0
6368,12898,16454,2013-01-24,2013-08-25,1,0,5,32.0
6369,26267,16454,2012-03-01,2012-10-03,1,1,3,31.0
6370,57931,16454,2012-03-28,2012-04-01,1,0,4,31.0
6371,12906,858,2013-05-16,2014-07-20,0,0,2,19.0
6372,61985,858,2012-01-03,2013-01-28,0,1,0,18.0
6373,69966,858,2012-05-23,2012-07-19,0,0,1,18.0
6374,12912,1867,2013-04-12,2013-04-21,1,0,4,32.0
6375,12913,13740,2013-07-04,2013-09-29,0,0,3,23.0
6376,96303,13740,2012-08-21,2012-09-08,0,0,2,22.0
6377,12915,9256,2012-02-10,2012-04-04,0,0,5,26.0
6378,67686,9256,2012-08-01,2013-12-24,1,0,6,27.0
6379,85977,9256,2012-01-17,2012-05-17,1,1,4,26.0
6380,12916,8693,2013-05-20,2014-01-14,0,0,3,27.0
6381,47377,8693,2012-03-30,2012-05-25,1,0,2,26.0
6382,12930,670,2012-06-28,2012-11-07,1,0,7,36.0
6383,17450,670,2012-02-05,2012-05-25,1,1,5,36.0
6384,59152,670,2012-11-25,2013-02-28,0,0,8,37.0
6385,87293,670,2012-03-23,2012-09-07,1,1,6,36.0
6386,12939,1985,2012-04-13,2012-07-16,1,1,6,41.0
6387,60389,1985,2012-12-16,2013-12-05,1,0,8,42.0
6388,79767,1985,2012-04-28,2012-09-15,1,0,7,41.0
6389,12940,6520,2013-04-09,2013-04-27,1,0,5,31.0
6390,19658,6520,2013-09-22,2013-11-28,1,0,6,31.0
6391,46574,6520,2012-09-28,2012-10-23,1,0,4,30.0
6392,12942,2980,2013-03-14,2015-04-16,0,1,4,32.0
6393,20866,2980,2013-07-20,2015-01-25,1,0,6,32.0
6394,65994,2980,2013-05-26,2013-07-08,1,0,5,32.0
6395,12959,656,2012-10-15,2013-01-22,1,0,3,30.0
6396,57995,656,2012-03-09,2012-04-10,0,0,2,29.0
6397,12961,13165,2012-09-21,2013-11-27,1,0,1,26.0
6398,12968,11279,2013-02-12,2013-04-13,1,0,6,33.0
6399,83155,11279,2012-09-06,2012-11-21,1,0,5,33.0
6400,94925,11279,2012-01-17,2012-09-01,0,0,4,32.0
6401,12976,10705,2013-10-20,2013-11-11,0,0,5,30.0
6402,41897,10705,2013-03-02,2015-08-21,0,1,4,29.0
6403,12986,15508,2012-02-18,2012-04-10,0,0,1,23.0
6404,12987,14249,2013-02-21,2013-06-18,1,0,6,37.0
6405,73327,14249,2012-12-29,2013-01-05,0,0,5,37.0
6406,77061,14249,2012-06-23,2013-05-15,1,1,4,36.0
6407,12988,7397,2013-01-18,2014-05-18,0,0,1,31.0
6408,12993,8560,2012-06-18,2012-11-11,0,0,0,23.0
6409,97377,8560,2013-07-08,2013-11-04,1,0,1,24.0
6410,12995,1582,2012-06-27,2013-03-14,1,1,4,20.0
6411,73580,1582,2012-11-15,2013-01-14,1,0,5,20.0
6412,13002,15940,2012-11-21,2013-10-23,1,0,4,30.0
6413,13006,7528,2012-05-21,2012-12-28,0,0,2,28.0
6414,13008,9173,2012-03-04,2012-03-06,1,0,4,41.0
6415,13012,3814,2012-09-28,2014-11-10,0,0,3,24.0
6416,42223,3814,2012-07-23,2012-11-07,0,1,2,24.0
6417,13015,916,2013-08-18,2013-09-02,0,0,2,20.0
6418,18473,916,2012-02-09,2012-02-15,0,0,1,18.0
6419,13019,6105,2012-02-19,2013-07-07,1,1,6,36.0
6420,66021,6105,2012-04-15,2013-06-27,1,0,7,36.0
6421,82846,6105,2013-09-17,2013-11-22,1,0,8,38.0
6422,13022,8020,2013-09-23,2013-12-17,0,0,2,27.0
6423,13026,5015,2012-12-22,2013-08-06,0,0,6,35.0
6424,30887,5015,2012-11-12,2012-12-11,1,0,5,35.0
6425,13033,19784,2013-06-02,2013-07-05,1,0,3,28.0
6426,17812,19784,2013-02-22,2015-01-17,0,1,2,28.0
6427,13034,11323,2012-10-15,2012-11-07,0,0,3,27.0
6428,36442,11323,2013-02-16,2013-05-09,1,0,4,27.0
6429,13036,14388,2013-09-08,2013-10-23,1,0,8,43.0
6430,91088,14388,2012-10-05,2014-02-27,0,1,6,42.0
6431,93244,14388,2012-12-30,2013-01-01,1,0,7,42.0
6432,13048,4935,2013-10-11,2014-06-15,1,0,7,45.0
6433,54812,4935,2012-03-02,2013-05-31,1,1,5,43.0
6434,56994,4935,2012-11-01,2012-12-23,1,0,6,44.0
6435,13062,3435,2012-08-27,2013-09-02,1,0,7,38.0
6436,91781,3435,2012-05-10,2012-07-31,1,0,6,38.0
6437,13063,1026,2012-02-10,2012-04-28,1,0,2,32.0
6438,13066,11562,2013-01-16,2013-03-25,0,0,2,27.0
6439,13067,15569,2012-09-23,2013-01-29,0,0,1,23.0
6440,13068,6742,2012-07-10,2012-10-25,0,0,1,27.0
6441,13069,18306,2013-06-14,2013-11-12,1,0,3,21.0
6442,13071,17438,2012-10-30,2013-04-02,0,1,2,37.0
6443,18565,17438,2012-11-04,2012-11-16,0,0,3,37.0
6444,13073,7978,2012-03-04,2012-07-02,1,0,5,39.0
6445,21530,7978,2012-02-06,2012-04-14,0,1,4,39.0
6446,85074,7978,2012-07-26,2012-09-20,1,0,6,39.0
6447,13076,16932,2013-05-02,2013-11-08,0,0,4,27.0
6448,60107,16932,2012-10-07,2012-11-27,1,0,3,26.0
6449,90189,16932,2012-04-11,2012-08-05,0,0,2,26.0
6450,13078,12736,2012-06-21,2012-09-10,0,1,1,35.0
6451,23190,12736,2012-08-12,2012-08-16,1,0,2,35.0
6452,13081,12444,2012-06-14,2012-10-09,0,0,3,26.0
6453,30584,12444,2012-12-04,2013-06-07,0,0,4,27.0
6454,91906,12444,2013-08-24,2013-10-11,1,0,5,27.0
6455,97134,12444,2012-05-29,2012-11-13,1,1,2,26.0
6456,13087,15227,2012-12-23,2014-09-15,0,0,4,32.0
6457,13094,16527,2013-07-06,2013-09-20,1,0,2,31.0
6458,13104,1251,2013-06-27,2014-03-02,0,0,3,31.0
6459,13111,13999,2012-02-04,2012-07-29,1,1,4,30.0
6460,36422,13999,2012-06-13,2013-02-27,0,0,5,30.0
6461,79649,13999,2013-05-15,2013-06-24,1,0,6,31.0
6462,13114,11146,2013-03-23,2013-07-24,1,0,6,33.0
6463,33881,11146,2012-10-29,2013-03-06,1,0,5,33.0
6464,13117,3612,2012-03-04,2012-05-21,0,1,2,35.0
6465,35647,3612,2013-03-03,2014-09-18,0,1,4,36.0
6466,76749,3612,2013-10-18,2014-02-21,1,0,5,37.0
6467,82964,3612,2012-03-31,2013-01-17,1,0,3,35.0
6468,13119,16366,2012-06-29,2012-08-22,0,0,2,20.0
6469,13126,12805,2012-05-05,2012-05-10,1,0,2,29.0
6470,85746,12805,2013-05-08,2014-11-21,0,0,3,30.0
6471,13135,6350,2012-05-22,2012-12-25,1,0,3,27.0
6472,32231,6350,2013-08-07,2013-09-22,0,0,5,28.0
6473,50006,6350,2013-01-15,2014-03-07,0,1,4,28.0
6474,89951,6350,2012-04-22,2012-09-14,0,1,2,27.0
6475,13140,473,2012-01-06,2012-03-20,1,0,2,29.0
6476,48985,473,2013-03-31,2013-06-03,0,0,3,30.0
6477,13141,10839,2013-01-14,2013-04-01,0,0,2,32.0
6478,13146,208,2013-08-01,2014-04-01,0,1,3,27.0
6479,54687,208,2013-08-10,2014-10-10,1,1,4,27.0
6480,77825,208,2013-08-28,2014-06-16,0,0,5,27.0
6481,13151,9920,2013-03-26,2013-06-18,0,0,8,33.0
6482,90012,9920,2012-07-19,2013-09-07,0,1,7,32.0
6483,99426,9920,2013-10-04,2014-03-02,1,0,9,33.0
6484,13152,9822,2012-09-22,2012-11-17,0,0,2,26.0
6485,13157,1638,2013-08-12,2013-08-16,0,0,6,27.0
6486,58895,1638,2013-07-08,2014-01-13,0,1,5,27.0
6487,80452,1638,2013-05-07,2014-01-24,0,1,4,27.0
6488,13171,16330,2013-07-24,2013-09-30,0,0,4,22.0
6489,18116,16330,2013-06-12,2014-03-31,1,1,3,22.0
6490,33178,16330,2013-05-25,2013-09-19,0,1,2,22.0
6491,71415,16330,2012-02-01,2012-02-29,1,0,1,21.0
6492,13172,6932,2012-04-01,2013-04-22,0,0,8,50.0
6493,99385,6932,2013-07-22,2014-05-23,1,0,9,51.0
6494,13178,3473,2013-09-06,2014-01-04,1,0,5,32.0
6495,13180,7696,2012-04-18,2013-05-19,1,0,4,27.0
6496,56155,7696,2012-01-13,2012-02-27,1,0,3,27.0
6497,13193,4566,2013-09-14,2013-10-28,0,0,5,31.0
6498,70930,4566,2013-05-28,2014-01-26,0,1,4,30.0
6499,99785,4566,2012-02-04,2012-02-20,0,0,3,29.0
6500,13204,13678,2013-04-17,2014-03-27,0,1,5,39.0
6501,24611,13678,2013-10-10,2013-10-26,1,0,6,39.0
6502,13207,11886,2012-04-12,2013-04-18,1,0,8,47.0
6503,68496,11886,2012-01-04,2012-04-27,1,1,7,47.0
6504,13209,8688,2013-02-22,2013-05-01,0,0,2,26.0
6505,13214,18990,2013-08-29,2013-10-05,1,0,8,24.0
6506,22377,18990,2012-11-09,2014-05-11,1,1,6,23.0
6507,46442,18990,2013-10-22,2014-01-16,1,0,9,24.0
6508,98751,18990,2013-06-02,2013-07-20,0,0,7,24.0
6509,13216,19253,2012-09-19,2012-09-27,1,0,3,31.0
6510,13217,5647,2013-03-20,2014-02-11,1,1,1,17.0
6511,33031,5647,2013-08-06,2015-11-23,0,0,3,17.0
6512,88827,5647,2013-06-13,2013-12-26,0,1,2,17.0
6513,13219,5243,2013-08-04,2013-12-21,1,0,2,22.0
6514,35599,5243,2012-11-17,2012-12-31,1,0,1,21.0
6515,13220,7532,2012-05-22,2014-01-19,0,1,4,36.0
6516,20875,7532,2013-07-25,2013-09-16,1,0,6,37.0
6517,79414,7532,2012-10-12,2012-12-22,0,0,5,36.0
6518,13222,18737,2013-01-11,2013-05-10,1,1,3,15.0
6519,40713,18737,2013-01-03,2013-04-17,0,1,2,15.0
6520,65172,18737,2012-08-10,2013-02-26,0,1,1,15.0
6521,87713,18737,2013-04-16,2013-11-02,0,0,4,16.0
6522,13226,19860,2012-04-24,2012-05-25,1,0,1,14.0
6523,13236,17757,2012-07-06,2013-08-09,0,1,2,10.0
6524,80981,17757,2013-04-20,2013-11-18,0,0,3,11.0
6525,13251,9578,2012-12-18,2012-12-19,0,0,3,25.0
6526,13261,5843,2012-08-20,2012-10-05,1,0,3,23.0
6527,45040,5843,2013-08-19,2014-11-01,0,0,5,24.0
6528,71899,5843,2013-01-20,2013-07-10,0,0,4,23.0
6529,13269,4110,2012-06-04,2014-03-11,1,1,3,24.0
6530,28137,4110,2012-08-03,2013-03-25,1,0,4,24.0
6531,13274,16561,2012-10-18,2013-04-16,0,0,0,15.0
6532,13280,16901,2013-03-30,2013-12-21,1,0,4,35.0
6533,33637,16901,2012-09-10,2013-09-06,0,1,3,34.0
6534,13281,13503,2013-02-28,2014-05-12,1,1,4,26.0
6535,31406,13503,2013-07-05,2013-07-29,0,1,5,26.0
6536,43732,13503,2012-05-20,2013-03-19,0,1,3,25.0
6537,65089,13503,2013-07-18,2013-09-18,0,0,6,26.0
6538,13282,3178,2012-01-16,2012-05-31,1,0,2,26.0
6539,23222,3178,2013-05-09,2015-09-02,0,0,3,27.0
6540,13284,2111,2012-07-25,2012-09-01,1,1,6,46.0
6541,19523,2111,2012-07-30,2013-01-09,1,0,7,46.0
6542,80955,2111,2013-01-20,2014-05-16,1,0,8,46.0
6543,13285,13592,2012-02-21,2013-04-22,0,1,3,21.0
6544,25964,13592,2012-10-07,2013-03-30,1,0,4,22.0
6545,13294,4436,2013-01-15,2013-08-23,0,0,2,28.0
6546,13300,17123,2013-07-28,2014-09-18,1,0,4,18.0
6547,35799,17123,2013-01-19,2013-08-08,1,1,3,17.0
6548,13304,158,2012-04-22,2013-04-03,1,1,4,42.0
6549,40343,158,2012-11-24,2013-08-18,0,1,5,43.0
6550,58592,158,2013-05-02,2013-06-18,1,0,6,43.0
6551,13307,1382,2013-05-17,2013-05-22,0,0,9,46.0
6552,64415,1382,2012-04-04,2012-07-24,0,1,7,45.0
6553,94761,1382,2012-06-17,2013-11-14,1,1,8,45.0
6554,13312,18797,2013-01-12,2013-01-14,0,0,2,20.0
6555,91246,18797,2012-11-01,2012-12-08,1,0,1,20.0
6556,13315,5746,2012-02-25,2012-12-26,1,1,6,41.0
6557,57539,5746,2012-11-01,2012-11-16,1,0,7,42.0
6558,13318,13885,2013-03-01,2014-03-17,0,1,2,40.0
6559,22049,13885,2013-07-02,2014-07-13,1,0,3,40.0
6560,13320,179,2013-01-11,2013-01-26,1,0,2,22.0
6561,13598,179,2013-08-05,2015-02-22,0,0,3,23.0
6562,13322,13700,2013-04-19,2013-07-04,1,0,1,20.0
6563,78388,13700,2012-11-22,2013-01-25,0,0,0,20.0
6564,80281,13700,2013-09-04,2013-09-12,0,0,2,21.0
6565,13329,1549,2012-05-05,2012-07-30,0,0,7,33.0
6566,64780,1549,2012-04-03,2013-10-22,1,1,6,33.0
6567,13333,6739,2012-08-05,2012-09-05,1,0,5,37.0
6568,46083,6739,2012-04-09,2012-06-03,1,0,4,37.0
6569,48595,6739,2013-07-24,2014-03-21,1,0,6,38.0
6570,13341,610,2013-04-17,2013-08-26,0,0,1,18.0
6571,13343,16990,2012-12-01,2013-06-11,1,0,2,23.0
6572,13350,6460,2013-09-10,2014-10-28,1,1,8,44.0
6573,65332,6460,2013-10-20,2014-03-12,1,0,9,44.0
6574,13356,11916,2012-01-20,2012-03-31,1,0,1,16.0
6575,13362,6250,2012-12-20,2013-01-17,1,0,5,32.0
6576,30187,6250,2012-02-04,2012-08-13,1,1,2,31.0
6577,55003,6250,2012-08-10,2012-08-12,1,0,4,32.0
6578,61001,6250,2012-06-12,2013-01-14,0,1,3,31.0
6579,13370,3233,2013-06-23,2013-09-01,1,1,3,27.0
6580,64762,3233,2013-08-20,2013-09-22,1,0,4,27.0
6581,13378,7233,2012-03-03,2012-10-01,1,0,4,27.0
6582,46343,7233,2012-02-15,2012-03-19,0,1,3,27.0
6583,13382,12732,2013-10-13,2014-05-01,1,0,7,32.0
6584,38668,12732,2012-09-02,2012-10-18,0,0,5,31.0
6585,66771,12732,2012-11-07,2013-01-18,1,0,6,31.0
6586,13385,17988,2013-05-16,2013-08-18,1,0,2,23.0
6587,13386,11593,2013-02-21,2013-04-08,1,0,1,23.0
6588,13389,18039,2012-08-16,2012-12-05,1,0,9,46.0
6589,49425,18039,2012-04-10,2012-08-23,1,1,8,46.0
6590,13394,7796,2012-10-24,2013-06-09,0,0,4,32.0
6591,13408,4542,2012-06-21,2012-07-17,0,0,5,36.0
6592,17007,4542,2012-01-04,2012-08-30,1,1,4,36.0
6593,27209,4542,2012-12-07,2013-03-07,1,0,6,37.0
6594,13414,13115,2012-11-19,2013-04-08,1,0,4,26.0
6595,13422,14539,2012-12-24,2013-07-16,1,0,3,26.0
6596,13426,8269,2012-01-03,2012-03-05,0,1,5,38.0
6597,13920,8269,2012-08-14,2012-11-06,1,0,7,39.0
6598,61540,8269,2012-11-20,2013-11-13,1,1,8,39.0
6599,64813,8269,2013-06-01,2015-05-13,1,0,10,39.0
6600,89675,8269,2013-05-31,2013-06-10,1,1,9,39.0
6601,98858,8269,2012-01-26,2012-03-13,1,0,6,38.0
6602,13428,4399,2012-02-12,2012-08-22,0,1,4,33.0
6603,78990,4399,2012-02-22,2012-05-07,1,0,5,33.0
